Age,Income,LoanAmount,CreditScore,YearsExperience,Gender,Education,City,EmploymentType,LoanApproved,RiskCategory,LoanDecision
24,51025.0,15913,740.0,6,Male,PhD,Chicago,Unemployed,0,Low Risk,Approve
47,75506.0,31417,377.0,34,Female,PhD,San Francisco,Unemployed,0,High Risk,Reject
24,22138.0,20572,411.0,20,Female,Bachelors,Houston,Unemployed,0,High Risk,Reject
20,28797.0,28629,834.0,0,Female,PhD,Houston,Unemployed,0,Low Risk,Reject
18,63433.0,21639,674.0,5,Male,PhD,Chicago,Unemployed,0,Low Risk,Approve
53,23894.0,17792,415.0,38,Female,High School,Chicago,Unemployed,0,High Risk,Reject
42,47039.0,16229,441.0,33,Female,PhD,Houston,Self-Employed,0,High Risk,Reject
54,67508.0,11903,496.0,17,Female,High School,Chicago,Self-Employed,0,High Risk,Reject
18,57518.0,28773,839.0,24,Male,PhD,Houston,Unemployed,0,Low Risk,Approve
32,50166.0,16576,598.0,14,Female,High School,New York,Self-Employed,0,High Risk,Reject
54,43263.0,24178,375.0,31,Male,PhD,Chicago,Unemployed,0,High Risk,Reject
30,53033.0,15794,829.0,17,Female,Bachelors,New York,Unemployed,0,Low Risk,Approve
25,40087.0,24441,778.0,28,Female,High School,Houston,Self-Employed,1,Low Risk,Approve
22,55576.0,14026,767.0,14,Male,Masters,Houston,Salaried,1,Low Risk,Approve
26,66176.0,16796,591.0,22,Female,Bachelors,Houston,Unemployed,0,High Risk,Reject
18,46663.0,10010,424.0,37,Female,PhD,Houston,Unemployed,0,High Risk,Reject
53,51022.0,16055,818.0,10,Female,PhD,Houston,Salaried,1,Low Risk,Approve
52,57257.0,20193,322.0,14,Female,Bachelors,Houston,Self-Employed,0,High Risk,Reject
19,58270.0,17700,461.0,22,Female,Masters,Chicago,Salaried,0,High Risk,Reject
57,63177.0,26546,805.0,2,Female,Masters,Chicago,Unemployed,0,Low Risk,Approve
40,34784.0,21164,320.0,18,Male,Masters,New York,Salaried,0,High Risk,Reject
26,42066.0,44699,763.0,0,Female,Masters,San Francisco,Unemployed,0,Low Risk,Approve
51,42622.0,23394,782.0,23,Male,High School,Chicago,Self-Employed,1,Low Risk,Approve
63,36441.0,6116,801.0,10,Female,Masters,Chicago,Self-Employed,0,Low Risk,Approve
31,23024.0,18297,608.0,29,Male,High School,San Francisco,Self-Employed,0,Low Risk,Reject
21,1183.0,18990,502.0,10,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
47,67932.0,15091,715.0,38,Male,PhD,New York,Self-Employed,1,Low Risk,Approve
48,26692.0,20581,441.0,0,Female,High School,New York,Salaried,0,High Risk,Reject
55,73498.0,14853,406.0,11,Male,Masters,Houston,Self-Employed,0,High Risk,Reject
52,43915.0,4730,836.0,24,Male,High School,New York,Salaried,1,Low Risk,Approve
25,59246.0,29153,590.0,7,Female,PhD,San Francisco,Salaried,0,High Risk,Reject
20,56377.0,7374,610.0,14,Female,Bachelors,Chicago,Salaried,1,Low Risk,Approve
31,33473.0,17892,684.0,29,Female,Masters,Houston,Salaried,0,Low Risk,Approve
30,49775.0,14138,352.0,39,Male,Bachelors,New York,Unemployed,0,High Risk,Reject
62,35302.0,22447,482.0,31,Male,PhD,San Francisco,Self-Employed,0,High Risk,Reject
49,59812.0,18534,668.0,34,Male,Bachelors,Houston,Salaried,1,Low Risk,Approve
51,39272.0,22013,312.0,20,Female,Masters,Houston,Self-Employed,0,High Risk,Reject
62,48551.0,28890,459.0,30,Male,High School,San Francisco,Self-Employed,0,High Risk,Reject
36,47903.0,26149,583.0,35,Female,Bachelors,New York,Self-Employed,0,High Risk,Reject
33,74938.0,23676,307.0,7,Female,PhD,New York,Unemployed,0,High Risk,Reject
19,46386.0,35680,371.0,22,Female,Bachelors,New York,Salaried,0,High Risk,Reject
57,68269.0,26434,397.0,22,Female,High School,Houston,Salaried,0,High Risk,Reject
34,57200.0,17652,386.0,32,Female,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
51,71276.0,30223,400.0,12,Female,PhD,Houston,Salaried,0,High Risk,Reject
59,44923.0,23130,580.0,38,Male,PhD,Houston,Self-Employed,0,High Risk,Reject
33,60442.0,12298,588.0,34,Male,PhD,San Francisco,Unemployed,0,High Risk,Reject
19,33652.0,1720,749.0,30,Male,Bachelors,San Francisco,Salaried,0,Low Risk,Approve
43,58736.0,12408,667.0,4,Female,High School,San Francisco,Self-Employed,0,Low Risk,Approve
30,57744.0,20981,729.0,39,Male,Masters,San Francisco,Salaried,1,Low Risk,Approve
64,30575.0,21004,395.0,24,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
48,53306.0,8707,560.0,20,Female,High School,San Francisco,Salaried,0,High Risk,Reject
51,57549.0,970,811.0,2,Male,PhD,New York,Unemployed,0,Low Risk,Approve
56,49480.0,31766,420.0,9,Male,Bachelors,Chicago,Unemployed,0,High Risk,Reject
20,60932.0,20762,665.0,22,Female,Bachelors,Chicago,Self-Employed,1,Low Risk,Approve
25,58888.0,32446,631.0,16,Female,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
40,49473.0,31989,351.0,34,Male,High School,Chicago,Salaried,0,High Risk,Reject
31,42338.0,25878,695.0,24,Male,Bachelors,Houston,Unemployed,0,Low Risk,Approve
44,65638.0,20473,617.0,1,Male,Bachelors,Chicago,Self-Employed,1,Low Risk,Approve
46,56947.0,16819,576.0,26,Female,Masters,Houston,Unemployed,0,High Risk,Reject
56,29279.0,25749,493.0,8,Male,High School,New York,Unemployed,0,High Risk,Reject
56,53313.0,18721,320.0,3,Female,Masters,San Francisco,Unemployed,0,High Risk,Reject
18,32735.0,15283,698.0,25,Male,Masters,Houston,Salaried,0,Low Risk,Approve
34,35531.0,3217,501.0,31,Male,Masters,New York,Unemployed,0,High Risk,Reject
58,40221.0,19335,765.0,28,Male,Masters,New York,Unemployed,0,Low Risk,Approve
47,50673.0,28773,450.0,21,Male,PhD,San Francisco,Salaried,0,High Risk,Reject
30,55617.0,30075,458.0,12,Female,Bachelors,Chicago,Salaried,0,High Risk,Reject
38,43866.0,20426,609.0,22,Female,Masters,New York,Self-Employed,1,Low Risk,Approve
36,44522.0,12890,803.0,30,Male,High School,Chicago,Unemployed,0,Low Risk,Approve
36,42451.0,27222,325.0,35,Female,Bachelors,Chicago,Unemployed,0,High Risk,Reject
42,65713.0,19877,365.0,39,Female,Masters,Chicago,Salaried,0,High Risk,Reject
39,7206.0,17075,562.0,30,Female,Masters,Houston,Salaried,0,High Risk,Reject
48,45370.0,8353,771.0,14,Male,High School,Chicago,Self-Employed,1,Low Risk,Approve
40,57758.0,25907,453.0,34,Female,High School,New York,Salaried,0,High Risk,Reject
49,69003.0,26770,642.0,23,Male,PhD,San Francisco,Salaried,1,Low Risk,Approve
27,19486.0,13098,712.0,29,Male,PhD,Houston,Salaried,0,Low Risk,Reject
27,31366.0,20638,483.0,29,Male,PhD,Chicago,Self-Employed,0,High Risk,Reject
53,57711.0,19348,493.0,26,Male,Masters,San Francisco,Unemployed,0,High Risk,Reject
25,73259.0,26257,301.0,39,Female,Masters,Chicago,Unemployed,0,High Risk,Reject
37,44184.0,8526,782.0,10,Male,PhD,New York,Unemployed,0,Low Risk,Approve
49,56022.0,11403,331.0,25,Female,Masters,San Francisco,Unemployed,0,High Risk,Reject
67,28213.0,25166,314.0,20,Female,PhD,New York,Salaried,0,High Risk,Reject
31,57825.0,15936,617.0,8,Female,Masters,New York,Unemployed,0,Low Risk,Approve
67,9865.0,26519,542.0,0,Female,PhD,Chicago,Salaried,0,High Risk,Reject
45,57384.0,17016,316.0,5,Female,Masters,Chicago,Unemployed,0,High Risk,Reject
63,35074.0,10010,833.0,0,Male,High School,Chicago,Unemployed,0,Low Risk,Approve
69,43286.0,5925,380.0,21,Female,PhD,San Francisco,Salaried,0,High Risk,Reject
41,59778.0,23873,735.0,12,Female,PhD,San Francisco,Unemployed,0,Low Risk,Approve
32,56709.0,24069,307.0,37,Male,High School,San Francisco,Salaried,0,High Risk,Reject
39,49880.0,27762,586.0,39,Male,Bachelors,San Francisco,Self-Employed,0,High Risk,Reject
21,24497.0,-10059,823.0,14,Female,Bachelors,Chicago,Self-Employed,0,Low Risk,Reject
40,38147.0,8340,765.0,30,Male,PhD,Chicago,Unemployed,0,Low Risk,Approve
25,63770.0,5058,382.0,25,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
35,60306.0,4095,782.0,1,Male,PhD,Houston,Unemployed,0,Low Risk,Approve
29,60850.0,3358,624.0,10,Male,PhD,Chicago,Salaried,1,Low Risk,Approve
48,74681.0,22232,718.0,32,Female,Masters,San Francisco,Self-Employed,1,Low Risk,Approve
51,47639.0,7847,326.0,20,Female,Masters,Chicago,Self-Employed,0,High Risk,Reject
35,49981.0,20185,844.0,30,Male,Masters,Houston,Self-Employed,1,Low Risk,Approve
51,59014.0,11153,361.0,25,Male,Bachelors,San Francisco,Salaried,0,High Risk,Reject
28,52043.0,27849,470.0,29,Male,Bachelors,Chicago,Salaried,0,High Risk,Reject
58,60578.0,31602,585.0,38,Female,Masters,San Francisco,Salaried,0,High Risk,Reject
29,16545.0,18259,416.0,20,Male,PhD,Houston,Self-Employed,0,High Risk,Reject
48,25663.0,20677,359.0,21,Female,PhD,Houston,Salaried,0,High Risk,Reject
66,36293.0,33868,801.0,6,Female,Bachelors,Chicago,Self-Employed,0,Low Risk,Approve
46,18060.0,15027,528.0,1,Female,Bachelors,Houston,Self-Employed,0,High Risk,Reject
43,33646.0,4358,399.0,36,Female,High School,Chicago,Salaried,0,High Risk,Reject
35,47866.0,7565,418.0,13,Female,Bachelors,Chicago,Salaried,0,High Risk,Reject
49,72721.0,14659,368.0,7,Male,Masters,San Francisco,Self-Employed,0,High Risk,Reject
39,56160.0,24274,520.0,28,Male,High School,Chicago,Self-Employed,0,High Risk,Reject
55,53493.0,10761,522.0,6,Male,High School,Chicago,Salaried,0,High Risk,Reject
34,32973.0,14594,803.0,37,Male,PhD,New York,Unemployed,0,Low Risk,Approve
40,37633.0,10004,510.0,21,Female,PhD,San Francisco,Unemployed,0,High Risk,Reject
41,38796.0,14777,561.0,16,Male,Masters,Chicago,Unemployed,0,High Risk,Reject
67,39408.0,30742,817.0,15,Female,Masters,New York,Self-Employed,0,Low Risk,Approve
25,44727.0,22861,547.0,32,Female,PhD,San Francisco,Unemployed,0,High Risk,Reject
58,45860.0,15384,556.0,38,Female,PhD,Houston,Unemployed,0,High Risk,Reject
23,44914.0,29764,362.0,34,Male,Masters,Chicago,Salaried,0,High Risk,Reject
22,39930.0,20205,691.0,37,Female,PhD,Houston,Salaried,0,Low Risk,Approve
61,52026.0,21069,839.0,31,Male,High School,San Francisco,Unemployed,0,Low Risk,Approve
46,45284.0,29142,716.0,2,Female,Masters,San Francisco,Self-Employed,1,Low Risk,Approve
45,26066.0,17259,352.0,2,Male,PhD,New York,Unemployed,0,High Risk,Reject
28,50516.0,27330,337.0,7,Male,Bachelors,Chicago,Salaried,0,High Risk,Reject
18,48249.0,26759,607.0,30,Female,Bachelors,Chicago,Salaried,1,Low Risk,Approve
60,26306.0,18836,352.0,8,Female,Masters,New York,Salaried,0,High Risk,Reject
36,41130.0,8830,751.0,4,Male,Bachelors,Houston,Unemployed,0,Low Risk,Approve
26,58956.0,20102,760.0,27,Male,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
51,31367.0,26558,436.0,26,Female,Masters,San Francisco,Salaried,0,High Risk,Reject
61,45127.0,33682,671.0,30,Female,Bachelors,Houston,Salaried,1,Low Risk,Approve
21,59344.0,16077,555.0,39,Male,PhD,Houston,Salaried,0,High Risk,Reject
53,77155.0,26234,694.0,17,Female,Masters,Houston,Salaried,1,Low Risk,Approve
35,59884.0,11950,336.0,37,Male,Masters,Chicago,Unemployed,0,High Risk,Reject
32,66272.0,21613,446.0,3,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
30,39723.0,27251,550.0,22,Female,High School,New York,Salaried,0,High Risk,Reject
36,59776.0,20825,746.0,21,Male,PhD,San Francisco,Unemployed,0,Low Risk,Approve
66,48716.0,17856,562.0,0,Male,High School,Chicago,Unemployed,0,High Risk,Reject
23,55656.0,12041,738.0,24,Male,High School,New York,Salaried,1,Low Risk,Approve
65,35810.0,18194,558.0,27,Male,PhD,Houston,Unemployed,0,High Risk,Reject
29,56997.0,9518,622.0,36,Female,Bachelors,San Francisco,Salaried,1,Low Risk,Approve
68,48192.0,17254,829.0,10,Female,High School,Chicago,Self-Employed,1,Low Risk,Approve
54,53469.0,5550,600.0,21,Female,Masters,Chicago,Salaried,0,Low Risk,Approve
34,48724.0,9451,784.0,24,Male,High School,San Francisco,Salaried,1,Low Risk,Approve
40,45842.0,26822,391.0,20,Male,PhD,Chicago,Unemployed,0,High Risk,Reject
46,43909.0,17689,634.0,19,Female,High School,San Francisco,Self-Employed,1,Low Risk,Approve
50,26170.0,20518,614.0,15,Male,Masters,San Francisco,Unemployed,1,Low Risk,Reject
44,21890.0,21591,537.0,27,Male,PhD,San Francisco,Self-Employed,0,High Risk,Reject
42,52766.0,23683,382.0,28,Male,Masters,New York,Self-Employed,0,High Risk,Reject
27,43292.0,22827,408.0,25,Male,Bachelors,Houston,Salaried,0,High Risk,Reject
64,24064.0,9306,477.0,39,Female,PhD,Chicago,Unemployed,0,High Risk,Reject
40,51598.0,455,549.0,1,Male,High School,San Francisco,Self-Employed,0,High Risk,Reject
38,48592.0,11865,390.0,9,Female,Masters,San Francisco,Self-Employed,0,High Risk,Reject
38,42506.0,18765,638.0,12,Female,Masters,Chicago,Self-Employed,1,Low Risk,Approve
60,53702.0,27681,468.0,14,Female,PhD,Houston,Salaried,0,High Risk,Reject
30,69726.0,21875,438.0,8,Male,Masters,Chicago,Salaried,0,High Risk,Reject
54,69269.0,24275,816.0,26,Female,PhD,Chicago,Unemployed,0,Low Risk,Approve
50,52156.0,12825,483.0,7,Female,Bachelors,San Francisco,Unemployed,0,High Risk,Reject
41,48729.0,19434,469.0,5,Female,PhD,New York,Salaried,0,High Risk,Reject
61,52366.0,20524,661.0,35,Male,PhD,New York,Unemployed,0,Low Risk,Approve
28,54635.0,13955,543.0,23,Female,Bachelors,New York,Unemployed,0,High Risk,Reject
34,45976.0,11444,437.0,2,Female,Bachelors,New York,Unemployed,0,High Risk,Reject
21,52618.0,18187,327.0,25,Female,High School,New York,Salaried,0,High Risk,Reject
64,26396.0,25290,818.0,35,Male,Masters,San Francisco,Salaried,0,Low Risk,Reject
42,51220.0,12760,697.0,20,Male,Bachelors,New York,Self-Employed,1,Low Risk,Approve
47,57152.0,18334,632.0,12,Female,Bachelors,Chicago,Self-Employed,1,Low Risk,Approve
26,42652.0,30840,616.0,10,Female,Masters,San Francisco,Self-Employed,0,Low Risk,Approve
38,48568.0,15845,725.0,7,Male,Masters,Chicago,Self-Employed,1,Low Risk,Approve
37,33327.0,20058,435.0,13,Male,High School,New York,Unemployed,0,High Risk,Reject
36,31245.0,19154,566.0,32,Male,High School,Houston,Unemployed,0,High Risk,Reject
29,39057.0,33348,437.0,0,Male,High School,San Francisco,Unemployed,0,High Risk,Reject
54,23348.0,22446,346.0,10,Male,Bachelors,Chicago,Unemployed,0,High Risk,Reject
59,33323.0,7439,667.0,5,Male,Bachelors,Houston,Unemployed,0,Low Risk,Approve
34,35504.0,32227,305.0,31,Male,Masters,Houston,Self-Employed,0,High Risk,Reject
54,61619.0,22199,822.0,14,Female,High School,Houston,Salaried,1,Low Risk,Approve
65,52687.0,17011,828.0,11,Male,PhD,Chicago,Self-Employed,1,Low Risk,Approve
56,36926.0,30796,571.0,36,Female,PhD,San Francisco,Unemployed,0,High Risk,Reject
45,41184.0,13770,365.0,28,Male,PhD,Houston,Unemployed,0,High Risk,Reject
58,69681.0,33726,719.0,21,Female,PhD,Chicago,Salaried,1,Low Risk,Approve
65,67453.0,44540,768.0,4,Female,High School,Chicago,Salaried,1,Low Risk,Approve
35,48791.0,21441,630.0,34,Male,High School,San Francisco,Unemployed,0,Low Risk,Approve
52,47550.0,11464,829.0,37,Female,PhD,Houston,Salaried,1,Low Risk,Approve
61,67787.0,19035,737.0,8,Female,PhD,Chicago,Salaried,1,Low Risk,Approve
58,32606.0,11711,542.0,6,Female,Masters,Chicago,Unemployed,0,High Risk,Reject
24,46168.0,18504,762.0,17,Female,Masters,New York,Salaried,1,Low Risk,Approve
58,68247.0,43157,649.0,1,Male,PhD,New York,Unemployed,0,Low Risk,Approve
30,14111.0,20957,316.0,9,Female,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
35,49309.0,15570,765.0,1,Female,High School,Chicago,Unemployed,0,Low Risk,Approve
54,44097.0,18322,662.0,7,Female,Masters,Chicago,Salaried,1,Low Risk,Approve
30,60270.0,16705,509.0,6,Female,PhD,New York,Self-Employed,1,High Risk,Reject
53,66049.0,28387,824.0,34,Female,High School,New York,Salaried,1,Low Risk,Approve
48,60954.0,19278,719.0,22,Male,High School,San Francisco,Unemployed,0,Low Risk,Approve
19,53615.0,32871,432.0,7,Male,PhD,Houston,Salaried,0,High Risk,Reject
33,50608.0,17471,313.0,20,Male,Bachelors,Houston,Unemployed,0,High Risk,Reject
26,44859.0,17987,343.0,32,Female,Bachelors,Houston,Salaried,0,High Risk,Reject
26,53150.0,12826,676.0,0,Female,Masters,Houston,Salaried,1,Low Risk,Approve
50,48867.0,24997,744.0,3,Female,Masters,San Francisco,Self-Employed,1,Low Risk,Approve
53,65014.0,6036,361.0,33,Female,Masters,San Francisco,Self-Employed,0,High Risk,Reject
62,53350.0,23248,711.0,22,Female,Bachelors,Houston,Self-Employed,1,Low Risk,Approve
40,64752.0,15996,620.0,31,Male,High School,Chicago,Self-Employed,1,Low Risk,Approve
62,65512.0,27516,430.0,2,Male,High School,Chicago,Unemployed,0,High Risk,Reject
62,58881.0,6213,498.0,27,Male,Bachelors,New York,Unemployed,0,High Risk,Reject
51,34040.0,24786,335.0,3,Male,High School,Chicago,Self-Employed,0,High Risk,Reject
41,71186.0,22900,605.0,23,Male,High School,San Francisco,Self-Employed,1,Low Risk,Approve
25,50953.0,28991,311.0,32,Female,Bachelors,Chicago,Self-Employed,0,High Risk,Reject
24,29273.0,20562,382.0,2,Male,PhD,New York,Self-Employed,0,High Risk,Reject
35,53815.0,23593,707.0,29,Male,Bachelors,New York,Salaried,1,Low Risk,Approve
20,39474.0,22557,385.0,5,Male,Bachelors,New York,Self-Employed,0,High Risk,Reject
45,24242.0,18043,710.0,29,Female,High School,San Francisco,Salaried,0,Low Risk,Reject
23,26310.0,13266,555.0,7,Male,PhD,New York,Unemployed,0,High Risk,Reject
61,42950.0,17113,540.0,17,Male,Bachelors,Houston,Unemployed,0,High Risk,Reject
38,71086.0,12641,300.0,5,Male,PhD,Houston,Unemployed,0,High Risk,Reject
45,57263.0,6077,581.0,23,Female,High School,Chicago,Unemployed,0,High Risk,Reject
57,44279.0,8254,813.0,27,Female,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
18,55699.0,19718,418.0,31,Female,PhD,Houston,Unemployed,0,High Risk,Reject
53,54359.0,33367,804.0,24,Male,PhD,New York,Unemployed,0,Low Risk,Approve
38,61093.0,37639,379.0,27,Male,Masters,Houston,Self-Employed,0,High Risk,Reject
60,49401.0,25202,518.0,20,Male,High School,New York,Self-Employed,0,High Risk,Reject
52,65543.0,12150,816.0,7,Female,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
30,62367.0,12999,765.0,35,Female,PhD,Houston,Salaried,1,Low Risk,Approve
27,48212.0,30653,801.0,39,Male,Bachelors,Houston,Unemployed,0,Low Risk,Approve
64,39298.0,31396,636.0,0,Female,Bachelors,New York,Salaried,0,Low Risk,Approve
27,27401.0,18164,809.0,3,Male,Bachelors,Chicago,Unemployed,0,Low Risk,Reject
63,27316.0,25714,725.0,9,Female,High School,Chicago,Salaried,0,Low Risk,Reject
30,38054.0,29164,669.0,25,Female,High School,Chicago,Unemployed,0,Low Risk,Approve
54,59895.0,8146,710.0,39,Female,Masters,Houston,Self-Employed,1,Low Risk,Approve
55,43658.0,23612,731.0,2,Female,Masters,San Francisco,Salaried,1,Low Risk,Approve
41,53068.0,31429,495.0,8,Male,Masters,Houston,Self-Employed,0,High Risk,Reject
19,42571.0,15515,676.0,31,Female,PhD,New York,Unemployed,0,Low Risk,Approve
39,42690.0,11547,664.0,2,Male,Masters,San Francisco,Self-Employed,1,Low Risk,Approve
34,34618.0,23958,704.0,3,Female,Bachelors,New York,Self-Employed,0,Low Risk,Approve
31,47373.0,17382,365.0,8,Female,Bachelors,New York,Salaried,0,High Risk,Reject
27,56190.0,19982,690.0,25,Female,High School,Houston,Unemployed,0,Low Risk,Approve
52,54315.0,6638,382.0,1,Female,High School,New York,Unemployed,0,High Risk,Reject
42,47043.0,23236,780.0,1,Male,Bachelors,New York,Self-Employed,1,Low Risk,Approve
20,27409.0,32741,528.0,20,Female,Bachelors,New York,Unemployed,0,High Risk,Reject
64,66059.0,14283,524.0,21,Female,PhD,San Francisco,Salaried,0,High Risk,Reject
55,48724.0,13373,412.0,2,Female,High School,New York,Unemployed,0,High Risk,Reject
34,51195.0,21380,484.0,34,Female,Masters,New York,Unemployed,0,High Risk,Reject
29,74007.0,42767,811.0,37,Male,PhD,Chicago,Self-Employed,1,Low Risk,Approve
69,63623.0,28799,472.0,32,Male,Masters,Chicago,Salaried,0,High Risk,Reject
41,56697.0,19247,822.0,14,Male,PhD,Houston,Self-Employed,1,Low Risk,Approve
60,49825.0,29591,837.0,9,Female,Bachelors,New York,Salaried,1,Low Risk,Approve
42,53602.0,12725,618.0,35,Female,Bachelors,Chicago,Salaried,1,Low Risk,Approve
53,56104.0,24894,458.0,13,Female,High School,San Francisco,Unemployed,0,High Risk,Reject
43,75671.0,11060,577.0,1,Male,Bachelors,Houston,Salaried,0,High Risk,Reject
55,87099.0,27399,447.0,36,Female,High School,Chicago,Self-Employed,0,High Risk,Reject
18,54354.0,17648,382.0,28,Male,High School,Houston,Salaried,0,High Risk,Reject
37,17701.0,21606,718.0,34,Male,High School,Houston,Salaried,0,Low Risk,Reject
45,35724.0,17129,837.0,19,Male,PhD,Houston,Salaried,0,Low Risk,Approve
33,77172.0,25589,848.0,20,Female,Bachelors,San Francisco,Self-Employed,1,Low Risk,Approve
64,60780.0,18603,691.0,33,Female,PhD,New York,Unemployed,0,Low Risk,Approve
34,56391.0,37264,432.0,32,Female,Masters,San Francisco,Unemployed,0,High Risk,Reject
57,47497.0,31351,541.0,18,Male,High School,Houston,Self-Employed,0,High Risk,Reject
45,32165.0,9566,750.0,7,Female,Bachelors,Chicago,Unemployed,0,Low Risk,Approve
29,75167.0,21532,499.0,30,Female,Masters,Chicago,Unemployed,0,High Risk,Reject
44,37652.0,25881,416.0,10,Male,High School,San Francisco,Self-Employed,0,High Risk,Reject
59,60940.0,16335,518.0,7,Female,Masters,Chicago,Self-Employed,0,High Risk,Reject
64,30489.0,29700,604.0,24,Female,PhD,Houston,Unemployed,0,Low Risk,Approve
47,46770.0,28757,542.0,19,Male,PhD,Houston,Salaried,0,High Risk,Reject
